بعدم مشاركة المعلومات الشخصية.,___ بعدم مشاركة المعلومات الشخصية.
أحب من الأسماء ما شابه اسمها ووافقه,أحب من الأسماء ما شابه اسمها و___وافقه
في المكتبات.,___ في المكتبات.
بتقليل استخدام الكلمات العابرة.,___ بتقليل استخدام الكلمات العابرة.
حفلة ولادة,___ حفلة ولادة
ثم عاد الضيف بقصيدة عن ذكرى عبور السويس و أخرى عن الغزل,ثم عاد الضيف بقصيدة عن ذكرى عبور السويس و ___ أخرى عن الغزل
محمد.,___ محمد.
الجنيه الإسترليني,الجنيه الإسترليني ___
وقد جرى اصطياد بعضها بالبنادق وأخرى عن طريق الفخ والشبكة,وقد جرى اصطياد بعضها بالبنادق و___أخرى عن طريق الفخ والشبكة
وتساعد الدولة على دفع بعض الأقساط وكذلك الحصول على مبلغ مالي مقطوع,وتساعد الدولة على دفع بعض الأقساط وكذلك ___ الحصول على مبلغ مالي مقطوع
أصفر,___ أصفر
هم يحبون كرة القدم و كرة السلة,هم يحبون كرة القدم و ___ كرة السلة
الزهرة,الزهرة ___
على المستوى الدولي.,___ على المستوى الدولي.
بالتخطيط والتفاني.,___ بالتخطيط والتفاني.
نمر البنغال,نمر البنغال ___
بالدراسة والامتحانات.,___ بالدراسة والامتحانات.
قرأت فى الثانية عشر كتابا عن شوبنهاور و آخر عن أديناور أول مستشار لجمهورية ألمانيا الاتحادية,قرأت فى الثانية عشر كتابا عن شوبنهاور و ___ آخر عن أديناور أول مستشار لجمهورية ألمانيا الاتحادية
باريس,باريس ___
وليد,وليد ___
في الكتب والإنترنت.,___ في الكتب والإنترنت.
أخلاق,___ أخلاق
بالمكونات الطازجة.,___ بالمكونات الطازجة.
في صناديق تخزين خاصة.,___ في صناديق تخزين خاصة.
نيوتون,نيوتون ___
الأخضر,الأخضر ___
ولا بد من منع مثل هذه الكارثة، ولكن كيف ؟,ولا بد من منع مثل هذه الكارثة، ولكن كيف___ ؟
الليل,الليل ___
بحضور العروض والمعارض.,___ بحضور العروض والمعارض.
فلاديمير لينين,فلاديمير لينين ___
الأكسجين,الأكسجين ___
ومندوب عن مديرية الزراعة بالمحافظة، و آخر عن الاتصال السياسي بمديرية التربية والتعليم.,ومندوب عن مديرية الزراعة بالمحافظة، و ___ آخر عن الاتصال السياسي بمديرية التربية والتعليم.
إذ لابد أن ينزلوا من فوقها ولكن كيف ؟,إذ لابد أن ينزلوا من فوقها ولكن كيف ___ ؟
في المحلات أو الأسواق.,___ في المحلات أو الأسواق.
الموز,الموز ___
شكرا سيدي الرئيس، صحيح أنها عدلت ولكن لماذا ؟,شكرا سيدي الرئيس، صحيح أنها عدلت ولكن لماذا ___؟
نشاطات اجتماعية,___ نشاطات اجتماعية
الطقس,___ الطقس
القمر,القمر ___
الرحيل,___ الرحيل
هذا الطالب متفوق وذكي,هذا الطالب متفوق و___ذكي
وندوة الثقافة العلمية ودورها في التنمية الوطنية، و أخرى عن الأطباء والأدباء والأدب في حياتهم,وندوة الثقافة العلمية ودورها في التنمية الوطنية، و ___ أخرى عن الأطباء والأدباء والأدب في حياتهم
محمد يستطيع أن يذهب بمفرده، حتى محمود يستطيع,محمد يستطيع أن يذهب بمفرده، حتى محمود يستطيع___
التواصل الاجتماعي,___ التواصل الاجتماعي
كلنا نشعر بالجوع و العطش,كلنا نشعر بالجوع و ___ العطش
بتمكين الأفراد وتطوير المجتمع.,___ بتمكين الأفراد وتطوير المجتمع.
أصفر,___ أصفر
عندما أطلب منه أن نذهب للتسوق يكون رده بأنني أستطيع أن أتسوق بمفردي! نعم بالطبع أستطيع ولكن لماذا ؟,عندما أطلب منه أن نذهب للتسوق يكون رده بأنني أستطيع أن أتسوق بمفردي! نعم بالطبع أستطيع ولكن لماذا ___؟
من المواقع الموثوقة.,___ من المواقع الموثوقة.
الفضة,الفضة ___
في السماء الليلية المظلمة.,___ في السماء الليلية المظلمة.
بالحد من الاستهلاك.,___ بالحد من الاستهلاك.
هادريان,هادريان ___
قبل النوم.,___ قبل النوم.
بمشاركة السيارات أو استخدام وسائل النقل العامة.,___ بمشاركة السيارات أو استخدام وسائل النقل العامة.
في المؤسسات الخيرية.,___ في المؤسسات الخيرية.
تحدثنا بإيجاز عن توجيه دعوات إلى عمان والسودان والمغرب والسلطة الفلسطينية ربما، وكذلك إلى المملكة العربية السعودية والأردن,تحدثنا بإيجاز عن توجيه دعوات إلى عمان والسودان والمغرب والسلطة الفلسطينية ربما، وكذلك ___ إلى المملكة العربية السعودية والأردن
عمر يمكنه شراء سيارة، وحسن أيضا يستطيع,عمر يمكنه شراء سيارة، وحسن أيضا يستطيع ___
عثمان بن أرطغرل,عثمان بن أرطغرل ___
تم عرض فيلم وثائقي عن الشهداء المكرمين وأسرهم وآخر عن النشاطات التي تقوم بها صحيفة الاعتدال,تم عرض فيلم وثائقي عن الشهداء المكرمين وأسرهم و___آخر عن النشاطات التي تقوم بها صحيفة الاعتدال
كما سيقام مؤتمر طفل القرية بقصر ثقافة تصفا بمحافظة القليوبية و آخر عن الحرف التقليدية رؤية مستقبلية.,كما سيقام مؤتمر طفل القرية بقصر ثقافة تصفا بمحافظة القليوبية و ___ آخر عن الحرف التقليدية رؤية مستقبلية.
بالاجتماع بانتظام.,___ بالاجتماع بانتظام.
بتنظيم وقتنا.,___ بتنظيم وقتنا.
بالميزانية والتوفير.,___ بالميزانية والتوفير.
في الصالة الرياضية.,___ في الصالة الرياضية.
وقالوا له أنت تدخل أما هؤلاء فلا,وقالوا له أنت تدخل أما هؤلاء فلا ___
بغسل الأطباق وكنس الأرضية.,___ بغسل الأطباق وكنس الأرضية.
في المرة الأولى تساهلت معك ولكن الآن فلا,في المرة الأولى تساهلت معك ولكن الآن فلا ___
في نهاية كل عام.,___ في نهاية كل عام.
الكربون,الكربون ___
في الأعياد الوطنية.,___ في الأعياد الوطنية.
بيتر الأول,بيتر الأول ___
بالمشاركة الفعّالة.,___ بالمشاركة الفعّالة.
شخصية واقعية,شخصية واقعية ___
بالامتناع عن التمييز.,___ بالامتناع عن التمييز.
مؤسسا مدينة روما,___ مؤسسا مدينة روما
كثيرا من الأسرار التي لا يعرفها كثيرون عن الحرب العراقية الإيرانية، وكذلك عن حرب الخليج الثانية,كثيرا من الأسرار التي لا يعرفها كثيرون عن الحرب العراقية الإيرانية، وكذلك ___ عن حرب الخليج الثانية
